response_id,participant_id,source_file,response_kind,text,char_len,word_len,order,puzzle_id,final_difficulty,immediate_difficulty,skill_nonogram,codeable,n_codes,code_FOOT,code_CLUE,code_PROP,code_AMBIG,code_GUESS,code_HINT,code_ERR,code_LEARN,code_LOAD,code_VIS,code_TIME,code_UI,code_AFF,code_S_FORCED,code_S_CONSTR,code_S_OVERLAP,code_S_EDGE,code_S_CROSS,code_S_NEG,code_S_TRIAL,code_S_HINT,codes_str
R0306,P035,Michael-p4.ndjson,strategy,Make sure all the known cells are filled,40,8,,,,,5.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,S_FORCED
R0307,P035,Michael-p4.ndjson,comments,No,2,1,,,,,5.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0308,P035,Michael-p4.ndjson,size_experience_other,,3,1,,,,,5.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0309,P036,Michael-p5.ndjson,strategy,finding overlaps,16,2,,,,,7.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,S_OVERLAP
R0310,P036,Michael-p5.ndjson,comments,"larger numbers in rows and columns provide more cues, more smaller numbers make it harder",89,15,,,,,7.0,True,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLUE
R0311,P036,Michael-p5.ndjson,size_experience_other,,3,1,,,,,7.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0312,P037,Michael-p6.ndjson,strategy,"The first strategy was to solve as many rows and columns by inspection. For example, if the numbers were 5 and 4, I could immediately eliminate that line from consideration and focus on harder sections.

The second strategy I utilized was to fill out a few rows in an almost nondeterministic fashion. For example, in rows where there was one less tile than needed to solve by inspection (i.e 4, 4) I would fill that line in such a way that all possible permutations of shaded tile that fit that pattern would be derivable. With these extra cells, I would then complete other lines. Finally, when I had more information, I would loop back to the nondeterministic line and complete it.",683,121,,,,,9.0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,S_FORCED|S_OVERLAP|S_CROSS
R0313,P037,Michael-p6.ndjson,comments,I will say there was a bit of initial shock from the spike in difficulty between the warmups and first nonogram. I think if someone had less experience doing nonograms they likely would have taken considerably longer.,217,37,,,,,9.0,True,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LEARN
R0314,P037,Michael-p6.ndjson,size_experience_other,,3,1,,,,,9.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0315,P038,Michael-p7.ndjson,strategy,"I would first look for lines/rows with guaranteed solution and fill them up. Then, based on the filled blocks, I try to fill the blocks next to them. For example, if a block on the edge is filled with guaranteed solution, I expand it to the centre based on what its line says about the first/last number, and cross out the one next to it. Also, some pattern would have non-trivial guaranteed blocks, I actively check all possible solutions and find the common filled/crossed-out blocks. (e.g. ""6 1"" would have some guaranteed blocks filled out near the middle)",560,98,,,,,3.0,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,S_FORCED|S_EDGE|S_OVERLAP|S_NEG
R0316,P038,Michael-p7.ndjson,comments,"When there's more steps where you have to start consider different possibilities, it feels harder. When there's more straight-forward guaranteed blocks, it feels easier (e.g. cross out a block around guaranteed filled blocks, fill blocks near a filled edge block according to the number).",288,44,,,,,3.0,True,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMBIG|FOOT
R0317,P038,Michael-p7.ndjson,size_experience_other,,3,1,,,,,3.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0318,P039,Michael-p8.ndjson,strategy,"Either enumerating possible solutions for a row/column, or use contradiction to ""guess"" a candidate cell's opposite colours and see if it would lead to contradictions.",167,25,,,,,3.0,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,S_OVERLAP|S_TRIAL
R0319,P039,Michael-p8.ndjson,comments,"The starting row may not be too obvious, and the solution space from any single move might be large to search through.",118,22,,,,,3.0,True,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FOOT|AMBIG
R0320,P039,Michael-p8.ndjson,size_experience_other,,3,1,,,,,3.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0321,P040,Michael-p9.ndjson,strategy,"At first I tried to make educated guesses based on the hints but I then tried to take advantage of the ""x"" feature.",115,23,,,,,3.0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,S_TRIAL|S_HINT|S_NEG
R0322,P040,Michael-p9.ndjson,comments,,3,1,,,,,3.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0323,P040,Michael-p9.ndjson,size_experience_other,,3,1,,,,,3.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0324,P041,Michael-p10.ndjson,strategy,"I glance the grid to search for large numbers or a row with many numbers, those are easy start with, because you can find overlaps in the possible positions. I also try to start with the borders because having only one possible location to extend to makes the deductions easy.",276,50,,,,,9.0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,S_CONSTR|S_OVERLAP|S_EDGE
R0325,P041,Michael-p10.ndjson,comments,"The easiest puzzles would have rows of 10's, 9's or 8's, the numbers in these puzzles are generally smaller so they weren't super easy. The grid size is small though so the puzzles aren't very difficult. A larger grid size would have more variation in possible patterns.",270,47,,,,,9.0,True,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CLUE|VIS
R0326,P041,Michael-p10.ndjson,size_experience_other,,3,1,,,,,9.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0327,P042,Michael-p11.ndjson,strategy,Trying to compare values across rows and columns to see where the hints matched.,80,14,,,,,2.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,S_CROSS
R0328,P042,Michael-p11.ndjson,comments,Not applicable.,15,2,,,,,2.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0329,P042,Michael-p11.ndjson,size_experience_other,,3,1,,,,,2.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0330,P043,Michael-p12.ndjson,strategy,"logical deduction, trial and error",34,5,,,,,5.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,S_TRIAL
R0331,P043,Michael-p12.ndjson,comments,,3,1,,,,,5.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0332,P043,Michael-p12.ndjson,size_experience_other,,3,1,,,,,5.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0333,P044,Michael-p13.ndjson,strategy,"Start with row or column that I can fill out instantly. Don't just focus on squares to be filled, but also look at squares that are can be crossed-out.",151,29,,,,,3.0,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,S_FORCED|S_NEG
R0334,P044,Michael-p13.ndjson,comments,Small numbers (1 and 2) are harder than big numbers (3+).,57,11,,,,,3.0,True,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLUE
R0335,P044,Michael-p13.ndjson,size_experience_other,,3,1,,,,,3.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0336,P045,Michael-p14.ndjson,strategy,"To fulfill the known lines first, and then along the guessing, I can cross some connected cells.",96,17,,,,,4.0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,S_FORCED|S_TRIAL|S_NEG
R0337,P045,Michael-p14.ndjson,comments,Nothing else.,13,2,,,,,4.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0338,P045,Michael-p14.ndjson,size_experience_other,,3,1,,,,,4.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0339,P046,Michael-p15.ndjson,strategy,"For puzzles 2 and 3, I made heavy use of marking off white space. This made the puzzle easier as I didn't need to keep everything in my head. 

My main strategy when solving the puzzles was to find the row/column with the largest number of blacked-out boxes then immediately fill in as much as possible. From there, I would work out from where I started to use the initial deduction.

Not sure if this is what you are looking for in terms of strategy.",451,85,,,,,5.0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,S_NEG|S_CONSTR|S_CROSS
R0340,P046,Michael-p15.ndjson,comments,"As stated above, a concrete starting area, as well as the amount that needed to be filled in per row/column (since not having much to fill in made the space of possible solutions to consider much larger).",204,37,,,,,5.0,True,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FOOT|AMBIG|VIS
R0341,P046,Michael-p15.ndjson,size_experience_other,,3,1,,,,,5.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0342,P047,Michael-p16.ndjson,strategy,"trying to figure out what solutions were possible in each row/column and take the intersection of those solutions. Every time I learned a label on one of the cells, I would check the surrounding rows/columns to figure out if this could be used to figure something else out.",273,48,,,,,4.0,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,S_OVERLAP|S_CROSS
R0343,P047,Michael-p16.ndjson,comments,"It made me a bit nervous near the end of the puzzles when I saw other participants leaving, it made me want to try to finish faster.",132,27,,,,,4.0,True,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,TIME|AFF
R0344,P047,Michael-p16.ndjson,size_experience_other,,3,1,,,,,4.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0345,P048,Michael-p17.ndjson,strategy,"- the ""total 9 line"" strategy (for 1, 8 line, 1, 4, 2, 2 line etc.)
- a lot of guessing",87,21,,,,,5.0,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,S_FORCED|S_TRIAL
R0346,P048,Michael-p17.ndjson,comments,"a lack of ""fixed"" line makes it hard...",39,8,,,,,5.0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FOOT
R0347,P048,Michael-p17.ndjson,size_experience_other,,3,1,,,,,5.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0348,P049,Michael-p18.ndjson,strategy,"Every time I fill in a square, I look to the vertical and horizontal columns that square affects to see if I can fill in any of the other ones
Blocking the moves to the side when they are invalid
Check after every move if I can logically fill in the other squares to complete columns or rows based off of previously impossible / blocked  squares",345,66,,,,,2.0,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,S_CROSS|S_NEG
R0349,P049,Michael-p18.ndjson,comments,No,2,1,,,,,2.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0350,P049,Michael-p18.ndjson,size_experience_other,,3,1,,,,,2.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0351,P050,Michael-p19.ndjson,strategy,First find all the grid that must be black,42,9,,,,,6.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,S_FORCED
R0352,P050,Michael-p19.ndjson,comments,make it 15x15,13,3,,,,,6.0,True,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,VIS
R0353,P050,Michael-p19.ndjson,size_experience_other,,3,1,,,,,6.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0354,P051,Michael-p20.ndjson,strategy,"First I filled the rows that can be solved immediately (i.e, the rows or columns that has only one possible arragement of the black boxes), then I just try to use those solved boxes to solve whatever I could and make some guesses, and try to push until I find a contradiction and in that case I undo the guesses and try other guesses.",334,64,,,,,1.0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,S_FORCED|S_TRIAL|S_CROSS
R0355,P051,Michael-p20.ndjson,comments,"I think there are just some cases where the boxes to fill in is not possible to deterministically logically deduce, and those part of the solves were pretty frustrating and felt uncertain. However with some guessing it was okay.",228,39,,,,,1.0,True,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,GUESS|AFF
R0356,P051,Michael-p20.ndjson,size_experience_other,,3,1,,,,,1.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0357,P052,Michael-p21.ndjson,strategy,Locate the largest number block first.,38,6,,,,,1.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,S_CONSTR
R0358,P052,Michael-p21.ndjson,comments,The hints make them feel easier.,32,6,,,,,1.0,True,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HINT
R0359,P052,Michael-p21.ndjson,size_experience_other,,3,1,,,,,1.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0360,P053,Riyad-p1.json,strategy,"I looked for groups where it was guaranteed to only have 1 possible solution for all the squares and gaps. When this was not possible, I considered both extremes regarding positioning of blocks, and marked the common ones in either case, which must be black. I also used the cross to mark incorrect blocks.",306,54,,,,,8.0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,S_FORCED|S_OVERLAP|S_NEG
R0361,P053,Riyad-p1.json,comments,Puzzles with nice groups of numbers that allowed more assumptions to be made felt easier. This is when larger numbers or more numbers are used.,143,25,,,,,8.0,True,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLUE|FOOT
R0362,P053,Riyad-p1.json,size_experience_other,,3,1,,,,,8.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0363,P054,Riyad-p2.json,strategy,"Started filling out via the columns/rows that had a deterministic output, guessed from there. Some of grid easier to deduce, some not",133,22,,,,,1.0,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,S_FORCED|S_TRIAL
R0364,P054,Riyad-p2.json,comments,"Time constraints. I'm a beginner so I was really into the puzzle. I wasn't optimising for a result, I wanted to see the end goal quickly. With more time and puzzles I think it will be easier.",191,37,,,,,1.0,True,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,TIME|LEARN
R0365,P054,Riyad-p2.json,size_experience_other,,3,1,,,,,1.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0366,P055,Riyad-p3.json,strategy,"N = number of numbers in a line
T = total sum of the numbers per-line

if (N-1) + T = 10 = size of board -> fill this in

Afterwards, just fill in what is possible and what is not, chip away, and see the rest

and don't mess up :) (else hints)",243,54,,,,,8.0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,S_FORCED|S_HINT|S_CROSS
R0367,P055,Riyad-p3.json,comments,practice (i.e. throughout the test) made it feel easier,55,9,,,,,8.0,True,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LEARN
R0368,P055,Riyad-p3.json,size_experience_other,,3,1,,,,,8.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0369,P056,Riyad-p4.json,strategy,"running counter-factuals, I think the added pressure made me perform better, but I had to guess more and didn't have time to overthink",134,23,,,,,1.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,S_TRIAL
R0370,P056,Riyad-p4.json,comments,I think they would be easier on paper because I could annotate more instead of keeping it all in my head (minus the Xs),119,24,,,,,1.0,True,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,UI|LOAD
R0371,P056,Riyad-p4.json,size_experience_other,,3,1,,,,,1.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0372,P057,Riyad-p5.json,strategy,"Finding fixed positions first (freebies), analyzing what space each number is guaranteed given the other numbers in the row/column",130,19,,,,,6.0,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,S_FORCED|S_OVERLAP
R0373,P057,Riyad-p5.json,comments,Not a lot of freebies,21,5,,,,,6.0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FOOT
R0374,P057,Riyad-p5.json,size_experience_other,,3,1,,,,,6.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0375,P058,Riyad-p6.json,strategy,"Look for ""free columns"" (every piece is known given the numbers and gaps), If the general location of a line is known, filling in squares that have to be black/white based on that. Looking at remaining parts of columns to fill in white/X squares.",246,44,,,,,4.0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,S_FORCED|S_OVERLAP|S_NEG
R0376,P058,Riyad-p6.json,comments,Easier could generally be solved by only looking at one row/column at a time. Harder ones required you to look at multiple rows/columns at once in order to deduce information without guessing.,192,32,,,,,4.0,True,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROP|AMBIG|GUESS
R0377,P058,Riyad-p6.json,size_experience_other,,3,1,,,,,4.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0378,P059,Riyad-p7.json,strategy,"seeing which squares are present in every combination for larger numbers. if a square was on an edge or next to an x, the number associated with it was guaranteed to trail in the other direction. cross checking rows and columns when there are those that are filled out. seeing if out of multiple combinations, there were cases where only one is actually possible, in which case its the only correct order.",405,72,,,,,8.0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,S_OVERLAP|S_EDGE|S_CROSS
R0379,P059,Riyad-p7.json,comments,"not much, I had some prior practice so it was a pretty normal experience, and I like challenge",94,18,,,,,8.0,True,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,LEARN|AFF
R0380,P059,Riyad-p7.json,size_experience_other,,3,1,,,,,8.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0381,P060,Riyad-p8.json,strategy,"look for the ones that would sum up to 10, then work from there, use hint when stuck",84,18,,,,,1.0,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,S_FORCED|S_HINT
R0382,P060,Riyad-p8.json,comments,undo button should not be the same color and right beside the reset button,74,14,,,,,1.0,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,UI
R0383,P060,Riyad-p8.json,size_experience_other,,3,1,,,,,1.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0384,P061,Riyad-p9.json,strategy,looking for common black square during ambiguous possibilities. Started solving the bigger numbers first. Started longer sequences.,131,17,,,,,7.0,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,S_OVERLAP|S_CONSTR
R0385,P061,Riyad-p9.json,comments,Puzzle 2 was easy start because of many fixed arrangements,58,10,,,,,7.0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FOOT
R0386,P061,Riyad-p9.json,size_experience_other,,3,1,,,,,7.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0387,P062,Riyad-p10.json,strategy,"1. Fill out freebies and eliminate any adjacent cells that don't work 
2. Look at the start and end of the sequences. This can often eliminate or fill out the start or end. 
3. Overlap of potential positions. For example, (1, 4, 1), 4 itself was very limited to where it could have been placed. Look for where a piece of 4 is guaranteed to fill.",345,66,,,,,5.0,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,S_FORCED|S_NEG|S_EDGE|S_OVERLAP
R0388,P062,Riyad-p10.json,comments,I liked it :D Best of luck with the research!,45,10,,,,,5.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,AFF
R0389,P062,Riyad-p10.json,size_experience_other,,3,1,,,,,5.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0390,P063,Riyad-p11.json,strategy,"Used hints, deductive reasoning, freebies first, used the overlap to reduce the possibilities, and also the x marks to keep track of the board.",143,24,,,,,2.0,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,S_FORCED|S_OVERLAP|S_NEG|S_HINT
R0391,P063,Riyad-p11.json,comments,,3,1,,,,,2.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0392,P063,Riyad-p11.json,size_experience_other,,3,1,,,,,2.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0393,P064,Riyad-p12.json,strategy,"Looking at fixed arrangements first, then blacked out guaranteed spots by looking at potential arrangements, then every time I colored a square or crossed it out, I would look through the row and column it affected.",215,36,,,,,3.0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,S_FORCED|S_OVERLAP|S_CROSS
R0394,P064,Riyad-p12.json,comments,,3,1,,,,,3.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0395,P064,Riyad-p12.json,size_experience_other,,3,1,,,,,3.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0396,P065,Riyad-p13.json,strategy,"Fixed arrangements first, then looked at overlap of potential positions. After that, I analyzed how much remaining space were left and if squares could fit there. Also, I crossed out all rows that were already completed so ensure that nothing was being overwritten.",265,43,,,,,7.0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,S_FORCED|S_OVERLAP|S_NEG
R0397,P065,Riyad-p13.json,comments,"Definitely the usefulness of the hints, depending on which cell it highlighted that was wrong.",94,15,,,,,7.0,True,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HINT
R0398,P065,Riyad-p13.json,size_experience_other,,3,1,,,,,7.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0399,P066,Riyad-p14.ndjson,strategy,Go for freebies at the start. Find guaranteed squares in all possibilities. Mark the borders of the found numbers. Analyse all possibilities for the remaining space and find which order fits.,191,31,,,,,7.0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,S_FORCED|S_OVERLAP|S_EDGE
R0400,P066,Riyad-p14.ndjson,comments,Less freebies given. Less total per row/column given.,53,8,,,,,7.0,True,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FOOT|CLUE
R0401,P066,Riyad-p14.ndjson,size_experience_other,,3,1,,,,,7.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0402,P067,Riyad-p15.ndjson,strategy,"Process of elimination: overlap of potential positions, fixed arrangements from start/end positions, see possible solutions with remaining white space, immediately X out cells",175,23,,,,,5.0,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,S_OVERLAP|S_FORCED|S_EDGE|S_NEG
R0403,P067,Riyad-p15.ndjson,comments,It was hard because its 10pm and I had a long day,49,12,,,,,5.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,AFF
R0404,P067,Riyad-p15.ndjson,size_experience_other,,3,1,,,,,5.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
R0405,P068,Riyad-p16.ndjson,strategy,try to cross out as many squares as possible based on logic. go for fixed arrangements to start. overlapping method to determine guaranteed black squares. trying to see if the numbers would be able to fit into remaining spaces of a partially filled row to find more black squares or crosses.,291,51,,,,,6.0,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,S_NEG|S_FORCED|S_OVERLAP
R0406,P068,Riyad-p16.ndjson,comments,not knowing the strategies made it hard. but learning them immediately made it easier.,86,14,,,,,6.0,True,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LEARN
R0407,P068,Riyad-p16.ndjson,size_experience_other,,3,1,,,,,6.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
